scenario_id,failure_type,failure_name,Q_it_load_W,Q_it_load_kW,initial_temperature_C,failure_time_s,remaining_capacity,degradation_rate,peak_temperature_C,peak_time_s,avg_heating_rate_C_per_s,time_to_warning_s,time_to_critical_s,time_to_shutdown_s,time_to_damage_s,thermal_mass_kg,thermal_capacity_J_per_K
391,instant,Complete CRAC Failure,103467.74193548388,103.46774193548387,28.034679386361177,5.0,0.0,0.0,34.67696130345435,60.0,0.12065917160628499,-1,-1,-1,-1,852.4799999999999,856742.3999999999
392,instant,Complete CRAC Failure,80725.80645161291,80.72580645161291,21.98137631301191,10.0,0.0,0.0,26.692582460664152,60.0,0.09413008626535174,-1,-1,-1,-1,852.4799999999999,856742.3999999999
393,partial,Partial Cooling (25%),143870.96774193548,143.8709677419355,25.04264845706008,5.0,0.2376439553457421,0.0,32.083795253074484,60.0,0.1279046786601604,-1,-1,-1,-1,852.4799999999999,856742.3999999999
394,partial,Partial Cooling (50%),130080.64516129032,130.0806451612903,28.422866010908898,5.0,0.5476136527004241,0.0,32.20062740705152,60.0,0.06862424056470194,-1,-1,-1,-1,852.4799999999999,856742.3999999999
395,partial,Partial Cooling (75%),82177.41935483871,82.17741935483872,28.920892739447932,5.0,0.7344677470112495,0.0,30.321712564234048,60.0,0.025446337244385157,-1,-1,-1,-1,852.4799999999999,856742.3999999999
396,gradual,Gradual Degradation (rate=0.05),80000.0,80.0,18.374295517864315,5.0,0.1,0.05638303183407495,21.57302352404795,60.0,0.05812595809828519,-1,-1,-1,-1,852.4799999999999,856742.3999999999
397,gradual,Gradual Degradation (rate=0.1),123064.51612903226,123.06451612903226,23.897184434854157,5.0,0.1,0.11082543915093863,29.84360880202929,60.0,0.10803763349234607,-1,-1,-1,-1,852.4799999999999,856742.3999999999
398,gradual,Gradual Degradation (rate=0.2),70564.51612903226,70.56451612903226,25.921048657764857,5.0,0.1,0.21767283195031722,29.65751073503563,60.0,0.06787964400260575,-1,-1,-1,-1,852.4799999999999,856742.3999999999
399,intermittent,Intermittent (30% duty),61370.967741935485,61.37096774193549,29.17268970319479,5.0,0.3,0.0,31.75147679860743,60.0,0.046866946313541664,-1,-1,-1,-1,852.4799999999999,856742.3999999999
400,intermittent,Intermittent (50% duty),67177.41935483871,67.17741935483872,26.0328881101242,5.0,0.5,0.0,27.601092334620173,55.0,0.02846105670591693,-1,-1,-1,-1,852.4799999999999,856742.3999999999
401,intermittent,Intermittent (70% duty),55806.45161290323,55.806451612903224,21.958270656672443,5.0,0.7,0.0,22.349097872919568,55.1,0.0070930529264450985,-1,-1,-1,-1,852.4799999999999,856742.3999999999
402,hybrid,Liquid Cooling Loss (90% loss),107822.58064516129,107.82258064516128,19.84852826901938,5.0,0.1,0.0,26.07819287737375,60.0,0.1131638457327238,-1,-1,-1,-1,852.4799999999999,856742.3999999999
403,instant,Complete CRAC Failure,69112.90322580645,69.11290322580645,21.33652056300832,2.0,0.0,0.0,26.01534630325086,60.0,0.0805999861232554,-1,-1,-1,-1,852.4799999999999,856742.3999999999
404,instant,Complete CRAC Failure,85806.45161290323,85.80645161290323,19.826434941856906,5.0,0.0,0.0,25.33492243240282,60.0,0.10006343375826046,-1,-1,-1,-1,852.4799999999999,856742.3999999999
405,instant,Complete CRAC Failure,75161.29032258064,75.16129032258064,24.868760649658483,10.0,0.0,0.0,29.255218719060686,60.0,0.0876416061938128,-1,-1,-1,-1,852.4799999999999,856742.3999999999
406,partial,Partial Cooling (25%),166129.03225806452,166.1290322580645,27.419913886478415,5.0,0.26737599179288785,0.0,35.23329698864379,60.0,0.1419325971379472,-1,-1,-1,-1,852.4799999999999,856742.3999999999
407,partial,Partial Cooling (50%),133467.74193548388,133.46774193548387,25.872975369151046,5.0,0.4910546405674235,0.0,30.233712941958974,60.0,0.07921418552693238,-1,-1,-1,-1,852.4799999999999,856742.3999999999
408,partial,Partial Cooling (75%),76370.96774193548,76.37096774193549,26.142863269424428,5.0,0.7935441490009172,0.0,27.155065600534463,60.0,0.01838697845322516,-1,-1,-1,-1,852.4799999999999,856742.3999999999
409,gradual,Gradual Degradation (rate=0.05),81935.48387096774,81.93548387096774,22.069920413508164,5.0,0.1,0.04699289395500053,25.11045037221813,60.0,0.05525423151530292,-1,-1,-1,-1,852.4799999999999,856742.3999999999
410,gradual,Gradual Degradation (rate=0.1),133951.61290322582,133.95161290322582,27.43551390587905,5.0,0.1,0.10117955021372707,33.78941778584417,60.0,0.11544305736655894,-1,-1,-1,-1,852.4799999999999,856742.3999999999
411,gradual,Gradual Degradation (rate=0.2),117500.0,117.5,27.965942285090797,5.0,0.1,0.18596057463615145,34.09100674076504,60.0,0.11127469773463818,-1,-1,-1,-1,852.4799999999999,856742.3999999999
412,intermittent,Intermittent (30% duty),54354.83870967742,54.354838709677416,26.95725534631729,5.0,0.3,0.0,29.431555474352088,60.0,0.044963199800408686,-1,-1,-1,-1,852.4799999999999,856742.3999999999
413,intermittent,Intermittent (50% duty),64758.06451612903,64.75806451612902,18.91993115253688,5.0,0.5,0.0,20.0537262782266,60.0,0.020577044088068656,-1,-1,-1,-1,852.4799999999999,856742.3999999999
414,intermittent,Intermittent (70% duty),137822.5806451613,137.8225806451613,26.99348590337705,5.0,0.7,0.0,27.47608997384659,45.1,0.008758694563875864,-1,-1,-1,-1,852.4799999999999,856742.3999999999
415,hybrid,Liquid Cooling Loss (90% loss),159838.70967741936,159.83870967741936,20.080564689906776,5.0,0.1,0.0,29.315564692794453,60.0,0.1677567212811248,-1,-1,-1,-1,852.4799999999999,856742.3999999999
416,instant,Complete CRAC Failure,146532.25806451612,146.53225806451613,27.604765134924982,2.0,0.0,0.0,37.52474910301552,60.0,0.17088701357454059,-1,-1,-1,-1,852.4799999999999,856742.3999999999
417,instant,Complete CRAC Failure,150403.2258064516,150.40322580645162,28.74148273004769,5.0,0.0,0.0,38.39686548233805,60.0,0.17539311018221557,-1,-1,-1,-1,852.4799999999999,856742.3999999999
418,instant,Complete CRAC Failure,101048.3870967742,101.04838709677419,27.509831477945546,10.0,0.0,0.0,33.40707594820257,60.0,0.11782717517759192,-1,-1,-1,-1,852.4799999999999,856742.3999999999
419,partial,Partial Cooling (25%),105403.2258064516,105.4032258064516,28.556603522802227,5.0,0.2510928387299654,0.0,33.62411007228526,60.0,0.09205287351747618,-1,-1,-1,-1,852.4799999999999,856742.3999999999
420,partial,Partial Cooling (50%),168306.4516129032,168.3064516129032,20.640288004372213,5.0,0.4753507793727397,0.0,26.30897197639544,60.0,0.10297345161555392,-1,-1,-1,-1,852.4799999999999,856742.3999999999
421,partial,Partial Cooling (75%),74677.41935483871,74.67741935483872,18.123283293079663,5.0,0.7017356755301338,0.0,19.553174687535876,60.0,0.025974433179047258,-1,-1,-1,-1,852.4799999999999,856742.3999999999
422,gradual,Gradual Degradation (rate=0.05),140967.74193548388,140.96774193548387,25.165386604640418,5.0,0.1,0.050199985370012884,30.546689756599502,60.0,0.09779016413897698,-1,-1,-1,-1,852.4799999999999,856742.3999999999
423,gradual,Gradual Degradation (rate=0.1),123790.32258064517,123.79032258064517,22.602093039901064,5.0,0.1,0.10732184437843147,28.54594841649372,60.0,0.10799164168849724,-1,-1,-1,-1,852.4799999999999,856742.3999999999
424,gradual,Gradual Degradation (rate=0.2),72016.12903225806,72.01612903225806,24.57947973409428,5.0,0.1,0.23117363193301338,28.413102740157477,60.0,0.06964438373801457,-1,-1,-1,-1,852.4799999999999,856742.3999999999
425,intermittent,Intermittent (30% duty),137580.64516129033,137.58064516129033,18.98513808184688,5.0,0.3,0.0,23.64212535458791,60.0,0.08466454739853438,-1,-1,-1,-1,852.4799999999999,856742.3999999999
426,intermittent,Intermittent (50% duty),147016.12903225806,147.01612903225805,21.56700708789494,5.0,0.5,0.0,25.856981279262484,60.0,0.07801368676551941,-1,-1,-1,-1,852.4799999999999,856742.3999999999
427,intermittent,Intermittent (70% duty),151370.96774193548,151.3709677419355,28.662727275543006,5.0,0.7,0.0,29.72281889603791,55.0,0.01923941235017965,-1,-1,-1,-1,852.4799999999999,856742.3999999999
428,hybrid,Liquid Cooling Loss (90% loss),126209.67741935483,126.20967741935483,25.27685742271816,5.0,0.1,0.0,32.56887347450099,60.0,0.1324617963959024,-1,-1,-1,-1,852.4799999999999,856742.3999999999
429,instant,Complete CRAC Failure,110241.93548387097,110.24193548387098,21.108148339366053,2.0,0.0,0.0,28.571338802893347,60.0,0.1285649606354943,-1,-1,-1,-1,852.4799999999999,856742.3999999999
430,instant,Complete CRAC Failure,87500.0,87.5,27.441441791787778,5.0,0.0,0.0,33.05864805976732,60.0,0.10203834514866138,-1,-1,-1,-1,852.4799999999999,856742.3999999999
431,instant,Complete CRAC Failure,72741.93548387097,72.74193548387098,24.794317959850005,10.0,0.0,0.0,29.039580399723796,60.0,0.08482051298020575,-1,-1,-1,-1,852.4799999999999,856742.3999999999
432,partial,Partial Cooling (25%),65483.87096774194,65.48387096774194,25.203670258004678,5.0,0.2379555548689067,0.0,28.40718674075263,60.0,0.058192898945301226,-1,-1,-1,-1,852.4799999999999,856742.3999999999
433,partial,Partial Cooling (50%),143387.09677419355,143.38709677419354,26.472660675628042,5.0,0.4766473029234432,0.0,31.290108015477315,60.0,0.08751046791688023,-1,-1,-1,-1,852.4799999999999,856742.3999999999
434,partial,Partial Cooling (75%),106612.90322580645,106.61290322580645,19.081984229338588,5.0,0.7517962418342335,0.0,20.780738157499247,60.0,0.030858407443139738,-1,-1,-1,-1,852.4799999999999,856742.3999999999
435,gradual,Gradual Degradation (rate=0.05),111451.6129032258,111.45161290322581,20.25301302675065,5.0,0.1,0.054060005176011186,24.63737395369394,60.0,0.07967177215111616,-1,-1,-1,-1,852.4799999999999,856742.3999999999
436,gradual,Gradual Degradation (rate=0.1),107338.70967741936,107.33870967741936,19.123707098931643,5.0,0.1,0.1118372317943509,24.319328112757013,60.0,0.09439649440577469,-1,-1,-1,-1,852.4799999999999,856742.3999999999
437,gradual,Gradual Degradation (rate=0.2),104193.54838709677,104.19354838709677,26.873136291980806,5.0,0.1,0.17835899497315863,32.27948601819639,60.0,0.09821818537031946,-1,-1,-1,-1,852.4799999999999,856742.3999999999
438,intermittent,Intermittent (30% duty),99112.90322580645,99.11290322580645,19.908843579825806,5.0,0.3,0.0,24.767646066191087,60.0,0.08828651133949825,-1,-1,-1,-1,852.4799999999999,856742.3999999999
439,intermittent,Intermittent (50% duty),148467.74193548388,148.46774193548387,22.422500161677398,5.0,0.5,0.0,26.754833259768553,60.0,0.0787839884664765,-1,-1,-1,-1,852.4799999999999,856742.3999999999
440,intermittent,Intermittent (70% duty),127903.2258064516,127.9032258064516,28.187038343101907,5.0,0.7,0.0,29.08277835115462,55.0,0.016256624465566364,-1,-1,-1,-1,852.4799999999999,856742.3999999999
441,hybrid,Liquid Cooling Loss (90% loss),132983.87096774194,132.98387096774195,27.30762256326537,5.0,0.1,0.0,34.99103100335741,60.0,0.13957156179911112,-1,-1,-1,-1,852.4799999999999,856742.3999999999
442,instant,Complete CRAC Failure,82419.35483870968,82.41935483870968,22.381046276503877,2.0,0.0,0.0,27.960695347213704,60.0,0.09611805657821179,-1,-1,-1,-1,852.4799999999999,856742.3999999999
443,instant,Complete CRAC Failure,63306.45161290323,63.306451612903224,23.22653212877831,5.0,0.0,0.0,27.2905954188117,60.0,0.07382500079226133,-1,-1,-1,-1,852.4799999999999,856742.3999999999
444,instant,Complete CRAC Failure,80967.74193548386,80.96774193548386,22.35971238611721,10.0,0.0,0.0,27.085038043868597,60.0,0.09441219526376626,-1,-1,-1,-1,852.4799999999999,856742.3999999999
445,partial,Partial Cooling (25%),113145.16129032258,113.14516129032258,29.749027378238246,5.0,0.23199906369763804,0.0,35.32743299703289,60.0,0.10133351837721226,-1,-1,-1,-1,852.4799999999999,856742.3999999999
446,partial,Partial Cooling (50%),156935.48387096776,156.93548387096774,28.773909346839982,5.0,0.46856448988087346,0.0,34.1279808421068,60.0,0.09725841620016265,-1,-1,-1,-1,852.4799999999999,856742.3999999999
447,partial,Partial Cooling (75%),151129.03225806452,151.1290322580645,28.78520663845451,5.0,0.7469353472960435,0.0,31.240434584008394,60.0,0.04459999899768644,-1,-1,-1,-1,852.4799999999999,856742.3999999999
448,gradual,Gradual Degradation (rate=0.05),91612.90322580645,91.61290322580645,20.255738033666255,5.0,0.1,0.05798188361037128,23.957459410631923,60.0,0.06726559077430885,-1,-1,-1,-1,852.4799999999999,856742.3999999999
449,gradual,Gradual Degradation (rate=0.1),112661.29032258065,112.66129032258065,18.34252759646714,5.0,0.1,0.10188946614391028,23.694487523832954,60.0,0.09723875683060401,-1,-1,-1,-1,852.4799999999999,856742.3999999999
450,gradual,Gradual Degradation (rate=0.2),169032.25806451612,169.03225806451613,28.405499273536204,5.0,0.1,0.22018948226197532,37.36525246731351,60.0,0.1627700812551053,-1,-1,-1,-1,852.4799999999999,856742.3999999999
451,intermittent,Intermittent (30% duty),155000.0,155.0,26.26759462840289,5.0,0.3,0.0,33.866145089985544,60.0,0.1380688993555444,-1,-1,-1,-1,852.4799999999999,856742.3999999999
452,intermittent,Intermittent (50% duty),57500.0,57.5,20.70462037505323,5.0,0.5,0.0,21.040194078550975,60.0,0.00609026730690633,-1,-1,-1,-1,852.4799999999999,856742.3999999999
453,intermittent,Intermittent (70% duty),98145.16129032258,98.14516129032258,23.72130023156122,5.0,0.7,0.0,24.40863648927339,55.0,0.012474342245229938,-1,-1,-1,-1,852.4799999999999,856742.3999999999
454,hybrid,Liquid Cooling Loss (90% loss),121370.96774193548,121.37096774193549,25.93444072272183,5.0,0.1,0.0,32.94688937459018,60.0,0.12738336817039717,-1,-1,-1,-1,852.4799999999999,856742.3999999999
455,instant,Complete CRAC Failure,167096.7741935484,167.09677419354838,28.221329989790668,2.0,0.0,0.0,39.53349704532443,60.0,0.19486951417604229,-1,-1,-1,-1,852.4799999999999,856742.3999999999
456,instant,Complete CRAC Failure,87016.12903225806,87.01612903225806,29.834951656741488,5.0,0.0,0.0,35.421097650862755,60.0,0.10147411417314132,-1,-1,-1,-1,852.4799999999999,856742.3999999999
457,instant,Complete CRAC Failure,83145.16129032258,83.14516129032258,23.826492019464034,10.0,0.0,0.0,28.67889476126952,60.0,0.09695118757173005,-1,-1,-1,-1,852.4799999999999,856742.3999999999
458,partial,Partial Cooling (25%),131532.25806451612,131.53225806451613,24.73373531208391,5.0,0.2457811279677724,0.0,31.10230770057124,60.0,0.11568715062741729,-1,-1,-1,-1,852.4799999999999,856742.3999999999
459,partial,Partial Cooling (50%),59435.48387096774,59.435483870967744,24.906985973772525,5.0,0.4598215358644105,0.0,26.96806900962254,60.0,0.037440231191789165,-1,-1,-1,-1,852.4799999999999,856742.3999999999
460,partial,Partial Cooling (75%),147983.87096774194,147.98387096774195,23.754076483870694,5.0,0.8197638386466237,0.0,25.4663336323669,60.0,0.031103688719563274,-1,-1,-1,-1,852.4799999999999,856742.3999999999
461,gradual,Gradual Degradation (rate=0.05),60645.16129032258,60.645161290322584,24.453722891331225,5.0,0.1,0.053291372426286523,26.825936253153785,60.0,0.04310759203011982,-1,-1,-1,-1,852.4799999999999,856742.3999999999
462,gradual,Gradual Degradation (rate=0.1),145322.5806451613,145.3225806451613,26.510318972769618,5.0,0.1,0.09726841878595656,33.34460346605903,60.0,0.12417206791568347,-1,-1,-1,-1,852.4799999999999,856742.3999999999
463,gradual,Gradual Degradation (rate=0.2),115080.64516129032,115.08064516129032,26.808402533553895,5.0,0.1,0.20616953644815872,32.871054984569746,60.0,0.11013969026652856,-1,-1,-1,-1,852.4799999999999,856742.3999999999
464,intermittent,Intermittent (30% duty),73225.80645161291,73.22580645161291,29.705105858126377,5.0,0.3,0.0,33.038437220737,60.0,0.06057359100847668,-1,-1,-1,-1,852.4799999999999,856742.3999999999
465,intermittent,Intermittent (50% duty),128629.03225806452,128.6290322580645,21.078386560267994,5.0,0.5,0.0,22.579758766325757,45.0,0.027248134411211756,-1,-1,-1,-1,852.4799999999999,856742.3999999999
466,intermittent,Intermittent (70% duty),84596.7741935484,84.5967741935484,19.449167417584736,5.0,0.7,0.0,20.04162108514906,55.1,0.010752335164506915,-1,-1,-1,-1,852.4799999999999,856742.3999999999
467,hybrid,Liquid Cooling Loss (90% loss),110967.74193548386,110.96774193548386,29.475267737067263,5.0,0.1,0.0,35.88665042397794,60.0,0.116464811621303,-1,-1,-1,-1,852.4799999999999,856742.3999999999
468,instant,Complete CRAC Failure,96935.48387096774,96.93548387096774,25.441050003267293,2.0,0.0,0.0,32.003415966725164,60.0,0.11304687042175285,-1,-1,-1,-1,852.4799999999999,856742.3999999999
469,instant,Complete CRAC Failure,123548.3870967742,123.54838709677419,24.729005167658244,5.0,0.0,0.0,32.66039901692644,60.0,0.14407630022059795,-1,-1,-1,-1,852.4799999999999,856742.3999999999
470,instant,Complete CRAC Failure,95725.80645161291,95.72580645161291,18.666550147992453,10.0,0.0,0.0,24.253165325275255,60.0,0.11162079416333935,-1,-1,-1,-1,852.4799999999999,856742.3999999999
471,partial,Partial Cooling (25%),79274.19354838709,79.27419354838709,23.34753705064113,5.0,0.2594860164524235,0.0,27.11611556672682,60.0,0.06845742853209663,-1,-1,-1,-1,852.4799999999999,856742.3999999999
472,partial,Partial Cooling (50%),70322.58064516129,70.32258064516128,18.89449850934868,5.0,0.5499630056760186,0.0,20.926178643967948,60.0,0.036906117263380035,-1,-1,-1,-1,852.4799999999999,856742.3999999999
473,partial,Partial Cooling (75%),90887.09677419355,90.88709677419355,21.667289043418815,5.0,0.7997989293145962,0.0,22.835392544261754,60.0,0.02121896641412145,-1,-1,-1,-1,852.4799999999999,856742.3999999999
474,gradual,Gradual Degradation (rate=0.05),88225.80645161291,88.22580645161291,26.991781085145085,5.0,0.1,0.04301985824455229,30.137019810208685,60.0,0.057158564691753205,-1,-1,-1,-1,852.4799999999999,856742.3999999999
475,gradual,Gradual Degradation (rate=0.1),93790.32258064517,93.79032258064517,21.18701016832053,5.0,0.1,0.1048652321787176,25.669324047888,60.0,0.08143783288412144,-1,-1,-1,-1,852.4799999999999,856742.3999999999
476,gradual,Gradual Degradation (rate=0.2),95000.0,95.0,27.250518128111423,5.0,0.1,0.16643097144057928,32.13976860411168,60.0,0.08882467698408468,-1,-1,-1,-1,852.4799999999999,856742.3999999999
477,intermittent,Intermittent (30% duty),103951.6129032258,103.95161290322581,29.4891300863182,5.0,0.3,0.0,32.03713549449461,45.0,0.04624329234439958,-1,-1,-1,-1,852.4799999999999,856742.3999999999
478,intermittent,Intermittent (50% duty),153306.4516129032,153.3064516129032,25.551133827232487,5.0,0.5,0.0,27.340544086336685,45.1,0.032475685283198365,-1,-1,-1,-1,852.4799999999999,856742.3999999999
479,intermittent,Intermittent (70% duty),170000.0,170.0,24.65709374367198,5.0,0.7,0.0,24.65709374367198,0.0,-2.579102489147369e-17,-1,-1,-1,-1,852.4799999999999,856742.3999999999
480,hybrid,Liquid Cooling Loss (90% loss),50000.0,50.0,22.657770174167254,5.0,0.1,0.0,25.546619598274273,60.0,0.05247686998480537,-1,-1,-1,-1,852.4799999999999,856742.3999999999
481,instant,Complete CRAC Failure,164677.4193548387,164.6774193548387,23.26654333166144,2.0,0.0,0.0,34.41492410478173,60.0,0.19204804162062405,-1,-1,-1,-1,852.4799999999999,856742.3999999999
482,instant,Complete CRAC Failure,50241.93548387097,50.24193548387097,22.848532935904988,5.0,0.0,0.0,26.073895997595894,60.0,0.058589749686424684,-1,-1,-1,-1,852.4799999999999,856742.3999999999
483,instant,Complete CRAC Failure,121854.83870967742,121.85483870967742,23.938029842509973,10.0,0.0,0.0,31.049551302914285,60.0,0.1420884823433284,-1,-1,-1,-1,852.4799999999999,856742.3999999999
484,partial,Partial Cooling (25%),141935.48387096773,141.93548387096772,29.02939073684346,5.0,0.2368244213277439,0.0,35.983280566999504,60.0,0.12631962822725412,-1,-1,-1,-1,852.4799999999999,856742.3999999999
485,partial,Partial Cooling (50%),139274.1935483871,139.2741935483871,20.942852358872408,5.0,0.4729182242392761,0.0,25.655458114563835,60.0,0.08560598535021106,-1,-1,-1,-1,852.4799999999999,856742.3999999999
486,partial,Partial Cooling (75%),59193.54838709677,59.193548387096776,28.200302992330236,5.0,0.7743959235666158,0.0,29.057606187797315,60.0,0.015573173661038468,-1,-1,-1,-1,852.4799999999999,856742.3999999999
487,gradual,Gradual Degradation (rate=0.05),128145.16129032258,128.14516129032256,18.729577874179306,5.0,0.1,0.050474275584570655,23.63251823821695,60.0,0.08909711095265187,-1,-1,-1,-1,852.4799999999999,856742.3999999999
488,gradual,Gradual Degradation (rate=0.1),163951.61290322582,163.95161290322582,28.3535095003282,5.0,0.1,0.10788224855496537,36.23391067735086,60.0,0.14317585705410474,-1,-1,-1,-1,852.4799999999999,856742.3999999999
489,gradual,Gradual Degradation (rate=0.2),104677.41935483871,104.67741935483872,24.453558513190103,5.0,0.1,0.23087543558680923,30.02522023267265,60.0,0.10121887130715282,-1,-1,-1,-1,852.4799999999999,856742.3999999999
490,intermittent,Intermittent (30% duty),113387.09677419355,113.38709677419355,29.508092277670784,5.0,0.3,0.0,34.27257988610885,60.0,0.08658992644955796,-1,-1,-1,-1,852.4799999999999,856742.3999999999
491,intermittent,Intermittent (50% duty),59677.41935483871,59.67741935483871,28.545451838833046,5.0,0.5,0.0,29.59029096391889,60.0,0.01896259776652146,-1,-1,-1,-1,852.4799999999999,856742.3999999999
492,intermittent,Intermittent (70% duty),58709.67741935484,58.70967741935484,22.421121594543237,5.0,0.7,0.0,22.62670141926526,45.0,0.003731031301669969,-1,-1,-1,-1,852.4799999999999,856742.3999999999
493,hybrid,Liquid Cooling Loss (90% loss),57258.06451612903,57.25806451612903,29.726228172075324,5.0,0.1,0.0,33.03442706461683,60.0,0.06009448834640335,-1,-1,-1,-1,852.4799999999999,856742.3999999999
494,instant,Complete CRAC Failure,164193.5483870968,164.1935483870968,24.2265057875138,2.0,0.0,0.0,35.342129167006895,60.0,0.19148374819185976,-1,-1,-1,-1,852.4799999999999,856742.3999999999
495,instant,Complete CRAC Failure,114838.70967741935,114.83870967741935,28.2479293403562,5.0,0.0,0.0,35.62019103502573,60.0,0.13391948424998087,-1,-1,-1,-1,852.4799999999999,856742.3999999999
496,instant,Complete CRAC Failure,87258.06451612903,87.25806451612902,20.260008052731592,10.0,0.0,0.0,25.352439651707993,60.0,0.10174698665392917,-1,-1,-1,-1,852.4799999999999,856742.3999999999
497,partial,Partial Cooling (25%),149919.35483870967,149.91935483870967,27.575107438430305,5.0,0.2399204366775685,0.0,34.89035804745228,60.0,0.13288385967223482,-1,-1,-1,-1,852.4799999999999,856742.3999999999
498,partial,Partial Cooling (50%),112419.35483870968,112.41935483870968,26.484452040283216,5.0,0.5275599613794274,0.0,29.894025226954422,60.0,0.06193598547933149,-1,-1,-1,-1,852.4799999999999,856742.3999999999
499,partial,Partial Cooling (75%),85080.64516129032,85.08064516129032,22.708840700331656,5.0,0.7636774735217906,0.0,23.999608749853746,60.0,0.02344721149826408,-1,-1,-1,-1,852.4799999999999,856742.3999999999
